videoid,name,sub_category,main_category
building_12,"Time-lapse of a construction site in an urban area showing progressive development: starting with cranes and foundational work, becoming more active with increased equipment and materials, structures gradually developing and becoming more organized, and significant progress evident by the end.",building,human_creation
building_15,"Time-lapse of a sunset over an urban construction site, starting from daylight with high sun, transitioning through lowering sun casting longer shadows, orange and red hues deepening as the sun nears the horizon, vivid post-sunset glow, and ending with twilight, deep reds and purples, and the urban landscape moving into dusk with faint remaining sunlight.",building,human_creation
building_construction_01,"Construction of an igloo in a snow-covered landscape. Initial preparations are made, snow is cleared, and blocks of snow are arranged to form a circular foundation. The walls are incrementally built higher, culminating in a nearly complete igloo. Finally, the completed igloo is inspected by a person.",building,human_creation
building_16,"Time-lapse of a city skyline at night, showing a central building's steady illumination and surrounding skyscrapers. Lights initially brighten, then intensify as mist thickens and recedes, influencing light diffusion. The skyline transitions from clear to obscured by mist and back, creating varied lighting effects on the skyscrapers.",building,human_creation
building_20,"Time-lapse of changing weather conditions around a glass facade building, moving from thick clouds and minimal light to mostly clear blue skies with minimal cloud cover, reflected progressively in the building’s glass surface.",building,human_creation
building_construction_04,"Time-lapse of a high-rise building's construction in a cityscape: starts with foundation work, progresses to multiple floor development, and continues with significant vertical build despite winter conditions, showing active cranes. Ends with the building nearing completion and detailed work observed throughout.",building,human_creation
building_construction_02,"Time-lapse of ship construction in a shipyard: starting with cranes and initial setup, progressing through assembly of hull sections and upper parts, showing significant progress with visible compartments, and concluding with the ship nearing completion.",building,human_creation
building_construction_03,"Time-lapse of high-rise building construction in a cityscape with a harbor backdrop. It begins at an empty site, then the structure rises, gains more floors and architectural features, and ends with the building nearly complete, with finishing touches being applied.",building,human_creation
building_construction_06,"Time-lapse of a high-rise building's construction, beginning with early crane activity and steel framing, progressing through various stages with increasing structural complexity, showing vertical and horizontal beam assembly, scaffolding, worker activity, and nearing completion of the steel framework.",building,human_creation
building_14,"Time-lapse of a cityscape at night, showing a well-lit urban area with prominent buildings and a distinctive monument. The video captures the progression of traffic flow, starting with increased light trails, which become denser and brighter, indicating continuous and peak night-time urban activity, before leveling off to reflect a bustling city late into the night.",building,human_creation
building_construction_10,"Time-lapse of a skyscraper's construction in a bustling city, starting from its foundational structure, progressing through significant vertical growth, with cranes actively adding elements. The building's façade and architectural features become prominent, and it reaches its full height. Near completion, final adjustments are made, and the skyscraper fully integrates into the city skyline.",building,human_creation
